"Region";"Schadstoff";"Einheit";"CRF_Code";"CRF_Sektor";"Quelle";"Datenstand";"Jahr";"Werte"
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"HFC";"t CO2-äq";"2 D";"Non-Energy Products from Fuels and Solvent Use";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1990";2042,28
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1991";3258,72
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1992";4709,52
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1993";6160,32
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1994";7611,12
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1995";9039,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1996";10323
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1997";9999,36
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1998";3138,37297297297
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1999";3424,07567567568
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2000";4005,2
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2001";4703,11891891892
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2002";4281,51891891892
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2003";4116,8
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2004";4302,8
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2005";4216
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2006";5332
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2007";7489,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2008";7830,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1810,4
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1719,88
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1727,32
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1749,64
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2013";1773,2
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1683,92
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1982,76
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1785,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2017";3769,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2018";4302,8
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2019";3385,2
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2020";2579,2
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2021";2901,6
"AT";"HFC";"t CO2-äq";"2 E";"Electronics Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2022";2567,8
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1990";0
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1991";0
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1992";9,0179877002027
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1993";208713,727015042
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1994";229299,103177867
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1995";315090,351073726
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1996";380808,30336779
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1997";463981,682079996
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1998";562920,022469397
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1999";654483,265070594
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2000";674321,663999924
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2001";805838,543444164
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2002";955740,792757385
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1025910,81150475
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2004";1094978,22744922
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2005";1104666,94292867
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2006";1113922,83731719
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2007";1161722,77404235
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2008";1207470,85443596
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1317316,13126251
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1431932,31798969
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1525168,80894401
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1604862,40419354
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2013";1676146,51235554
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1750629,69653617
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1847989,44089428
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1826559,49116857
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2017";1853688,71972855
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2018";1885887,88425279
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2019";1751633,61679495
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2020";1647697,10688771
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2021";1428297,56003306
"AT";"HFC";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2022";1408518,03570343
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1990";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1991";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1992";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1993";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1994";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1995";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1996";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1997";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1998";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1999";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2000";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2001";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2002";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2003";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2004";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2005";48,24
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2006";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2007";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2008";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2009";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2010";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2011";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2012";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2013";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2014";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2015";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2016";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2017";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0
"AT";"HFC";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"HFC";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"HFC";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"HFC";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
