Time;Bundesland;BundeslandID;AnzEinwohner;AnzahlFaelle;AnzahlFaelleSum;AnzahlFaelle7Tage;SiebenTageInzidenzFaelle;AnzahlTotTaeglich;AnzahlTotSum;AnzahlGeheiltTaeglich;AnzahlGeheiltSum
16.02.2022 00:00:00;Wien;9;1951354;5813;503113;41511;2127,292;4;3473;6593;412237
16.02.2022 00:00:00;Österreich;10;9027999;30801;2399125;207674;2300,333;24;17525;31912;2074270
17.02.2022 00:00:00;Burgenland;1;299235;590;61646;4939;1650,542;1;534;772;53748
17.02.2022 00:00:00;Kärnten;2;566166;1978;151072;12248;2163,323;3;1469;2504;131223
17.02.2022 00:00:00;Niederösterreich;3;1708140;5926;402519;40521;2372,229;7;3309;4803;349396
17.02.2022 00:00:00;Oberösterreich;4;1512226;5200;452143;37064;2450,956;3;2926;5723;395096
17.02.2022 00:00:00;Salzburg;5;564293;1784;190850;10991;1947,747;3;1024;1517;172605
17.02.2022 00:00:00;Steiermark;6;1256890;4406;295130;29285;2329,957;3;3022;4408;255689
17.02.2022 00:00:00;Tirol;7;766492;2666;247767;17597;2295,784;3;1219;2975;224622
17.02.2022 00:00:00;Vorarlberg;8;403203;1226;118661;9764;2421,609;2;574;1666;104022
17.02.2022 00:00:00;Wien;9;1951354;6684;509797;42528;2179,41;7;3480;7473;419710
17.02.2022 00:00:00;Österreich;10;9027999;30460;2429585;204937;2270,016;32;17557;31841;2106111
18.02.2022 00:00:00;Burgenland;1;299235;724;62370;4873;1628,486;2;536;887;54635
18.02.2022 00:00:00;Kärnten;2;566166;1477;152549;11771;2079,072;0;1469;2713;133936
18.02.2022 00:00:00;Niederösterreich;3;1708140;5020;407539;40503;2371,176;4;3313;5834;355230
18.02.2022 00:00:00;Oberösterreich;4;1512226;4156;456299;35857;2371,14;4;2930;6627;401723
18.02.2022 00:00:00;Salzburg;5;564293;1701;192551;11073;1962,278;1;1025;2390;174995
18.02.2022 00:00:00;Steiermark;6;1256890;3979;299109;28199;2243,553;2;3024;5164;260853
18.02.2022 00:00:00;Tirol;7;766492;2264;250031;17232;2248,164;3;1222;2876;227498
18.02.2022 00:00:00;Vorarlberg;8;403203;1225;119886;9175;2275,529;0;574;1715;105737
18.02.2022 00:00:00;Wien;9;1951354;5147;514944;42250;2165,163;4;3484;6414;426124
18.02.2022 00:00:00;Österreich;10;9027999;25693;2455278;200933;2225,665;20;17577;34620;2140731
19.02.2022 00:00:00;Burgenland;1;299235;716;63086;4984;1665,581;0;536;722;55357
19.02.2022 00:00:00;Kärnten;2;566166;1331;153880;11556;2041,098;1;1470;2487;136423
19.02.2022 00:00:00;Niederösterreich;3;1708140;4138;411677;39802;2330,137;9;3322;5487;360717
19.02.2022 00:00:00;Oberösterreich;4;1512226;4158;460457;35107;2321,544;4;2934;5986;407709
19.02.2022 00:00:00;Salzburg;5;564293;1261;193812;10973;1944,557;1;1026;1978;176973
19.02.2022 00:00:00;Steiermark;6;1256890;3107;302216;27582;2194,464;3;3027;4393;265246
19.02.2022 00:00:00;Tirol;7;766492;2025;252056;17362;2265,125;6;1228;2246;229744
19.02.2022 00:00:00;Vorarlberg;8;403203;1073;120959;8871;2200,132;0;574;1732;107469
19.02.2022 00:00:00;Wien;9;1951354;3935;518879;41531;2128,317;4;3488;5697;431821
19.02.2022 00:00:00;Österreich;10;9027999;21744;2477022;197768;2190,607;28;17605;30728;2171459
20.02.2022 00:00:00;Burgenland;1;299235;884;63970;5127;1713,369;1;537;680;56037
20.02.2022 00:00:00;Kärnten;2;566166;1264;155144;11306;1996,941;2;1472;2200;138623
20.02.2022 00:00:00;Niederösterreich;3;1708140;4364;416041;39257;2298,231;7;3329;5929;366646
20.02.2022 00:00:00;Oberösterreich;4;1512226;3600;464057;34638;2290,531;2;2936;5864;413573
20.02.2022 00:00:00;Salzburg;5;564293;1287;195099;10773;1909,115;3;1029;2044;179017
20.02.2022 00:00:00;Steiermark;6;1256890;2425;304641;27036;2151,023;2;3029;3615;268861
20.02.2022 00:00:00;Tirol;7;766492;1898;253954;17426;2273,474;4;1232;2484;232228
20.02.2022 00:00:00;Vorarlberg;8;403203;1127;122086;8871;2200,132;1;575;1332;108801
20.02.2022 00:00:00;Wien;9;1951354;4480;523359;40694;2085,424;3;3491;5142;436963
20.02.2022 00:00:00;Österreich;10;9027999;21329;2498351;195128;2161,365;25;17630;29290;2200749
21.02.2022 00:00:00;Burgenland;1;299235;698;64668;5192;1735,091;0;537;859;56896
21.02.2022 00:00:00;Kärnten;2;566166;1444;156588;11252;1987,403;3;1475;1850;140473
21.02.2022 00:00:00;Niederösterreich;3;1708140;4501;420542;38662;2263,398;5;3334;5024;371670
21.02.2022 00:00:00;Oberösterreich;4;1512226;3399;467456;33329;2203,969;4;2940;4921;418494
21.02.2022 00:00:00;Salzburg;5;564293;1319;196418;10977;1945,266;1;1030;1947;180964
21.02.2022 00:00:00;Steiermark;6;1256890;3019;307660;26969;2145,693;3;3032;4071;272932
21.02.2022 00:00:00;Tirol;7;766492;3472;257426;17986;2346,535;1;1233;2499;234727
21.02.2022 00:00:00;Vorarlberg;8;403203;1376;123462;8826;2188,972;3;578;1476;110277
21.02.2022 00:00:00;Wien;9;1951354;4408;527767;39148;2006,197;9;3500;6107;443070
21.02.2022 00:00:00;Österreich;10;9027999;23636;2521987;192341;2130,494;29;17659;28754;2229503
22.02.2022 00:00:00;Burgenland;1;299235;1209;65877;5621;1878,457;2;539;712;57608
22.02.2022 00:00:00;Kärnten;2;566166;2271;158859;11508;2032,619;4;1479;1835;142308
22.02.2022 00:00:00;Niederösterreich;3;1708140;7533;428075;37426;2191,038;9;3343;5514;377184
22.02.2022 00:00:00;Oberösterreich;4;1512226;5585;473041;32504;2149,414;3;2943;5236;423730
22.02.2022 00:00:00;Salzburg;5;564293;2636;199054;11713;2075,695;2;1032;1635;182599
22.02.2022 00:00:00;Steiermark;6;1256890;4253;311913;25550;2032,795;5;3037;3380;276312
22.02.2022 00:00:00;Tirol;7;766492;2813;260239;17845;2328,139;3;1236;2793;237520
22.02.2022 00:00:00;Vorarlberg;8;403203;1514;124976;8843;2193,188;1;579;1562;111839
22.02.2022 00:00:00;Wien;9;1951354;7385;535152;37852;1939,781;1;3501;6964;450034
22.02.2022 00:00:00;Österreich;10;9027999;35199;2557186;188862;2091,958;30;17689;29631;2259134
23.02.2022 00:00:00;Burgenland;1;299235;1009;66886;5830;1948,302;1;540;823;58431
23.02.2022 00:00:00;Kärnten;2;566166;1846;160705;11611;2050,812;1;1480;1858;144166
23.02.2022 00:00:00;Niederösterreich;3;1708140;5600;433675;37082;2170,899;4;3347;5115;382299
23.02.2022 00:00:00;Oberösterreich;4;1512226;4843;477884;30941;2046,057;6;2949;5291;429021
23.02.2022 00:00:00;Salzburg;5;564293;2056;201110;12044;2134,352;0;1032;1453;184052
23.02.2022 00:00:00;Steiermark;6;1256890;3739;315652;24928;1983,308;7;3044;3969;280281
23.02.2022 00:00:00;Tirol;7;766492;2743;262982;17881;2332,836;1;1237;2254;239774
23.02.2022 00:00:00;Vorarlberg;8;403203;1594;126570;9135;2265,608;2;581;1452;113291
23.02.2022 00:00:00;Wien;9;1951354;5055;540207;37094;1900,937;6;3507;6336;456370
23.02.2022 00:00:00;Österreich;10;9027999;28485;2585671;186546;2066,305;28;17717;28551;2287685
24.02.2022 00:00:00;Burgenland;1;299235;975;67861;6215;2076,963;0;540;777;59208
24.02.2022 00:00:00;Kärnten;2;566166;1728;162433;11361;2006,655;2;1482;1935;146101
24.02.2022 00:00:00;Niederösterreich;3;1708140;6205;439880;37361;2187,233;10;3357;4894;387193
24.02.2022 00:00:00;Oberösterreich;4;1512226;5177;483061;30918;2044,536;6;2955;5132;434153
24.02.2022 00:00:00;Salzburg;5;564293;1867;202977;12127;2149,061;0;1032;1519;185571
24.02.2022 00:00:00;Steiermark;6;1256890;3944;319596;24466;1946,551;3;3047;4160;284441
24.02.2022 00:00:00;Tirol;7;766492;2475;265457;17690;2307,917;3;1240;2526;242300
24.02.2022 00:00:00;Vorarlberg;8;403203;1322;127892;9231;2289,417;1;582;1465;114756
24.02.2022 00:00:00;Wien;9;1951354;6037;546244;36447;1867,78;8;3515;5752;462122
24.02.2022 00:00:00;Österreich;10;9027999;29730;2615401;185816;2058,219;33;17750;28160;2315845
25.02.2022 00:00:00;Burgenland;1;299235;701;68562;6192;2069,277;2;542;743;59951
25.02.2022 00:00:00;Kärnten;2;566166;1520;163953;11404;2014,25;4;1486;2015;148116
25.02.2022 00:00:00;Niederösterreich;3;1708140;4733;444613;37074;2170,431;9;3366;6244;393437
25.02.2022 00:00:00;Oberösterreich;4;1512226;4417;487478;31179;2061,795;7;2962;6015;440168
25.02.2022 00:00:00;Salzburg;5;564293;1838;204815;12264;2173,339;1;1033;1912;187483
25.02.2022 00:00:00;Steiermark;6;1256890;3482;323078;23969;1907,009;7;3054;4196;288637
25.02.2022 00:00:00;Tirol;7;766492;2629;268086;18055;2355,537;1;1241;2526;244826
25.02.2022 00:00:00;Vorarlberg;8;403203;1362;129254;9368;2323,396;2;584;1408;116164
25.02.2022 00:00:00;Wien;9;1951354;4333;550577;35633;1826,065;7;3522;6551;468673
25.02.2022 00:00:00;Österreich;10;9027999;25015;2640416;185138;2050,709;40;17790;31610;2347455
26.02.2022 00:00:00;Burgenland;1;299235;582;69144;6058;2024,496;0;542;643;60594
26.02.2022 00:00:00;Kärnten;2;566166;1143;165096;11216;1981,044;5;1491;1531;149647
26.02.2022 00:00:00;Niederösterreich;3;1708140;4673;449286;37609;2201,752;10;3376;5160;398597
26.02.2022 00:00:00;Oberösterreich;4;1512226;4331;491809;31352;2073,235;1;2963;4694;444862
26.02.2022 00:00:00;Salzburg;5;564293;996;205811;11999;2126,378;3;1036;1668;189151
26.02.2022 00:00:00;Steiermark;6;1256890;3175;326253;24037;1912,419;7;3061;3622;292259
26.02.2022 00:00:00;Tirol;7;766492;2078;270164;18108;2362,451;0;1241;2216;247042
26.02.2022 00:00:00;Vorarlberg;8;403203;1101;130355;9396;2330,34;0;584;1255;117419
26.02.2022 00:00:00;Wien;9;1951354;3970;554547;35668;1827,859;6;3528;5721;474394
26.02.2022 00:00:00;Österreich;10;9027999;22049;2662465;185443;2054,087;32;17822;26510;2373965
27.02.2022 00:00:00;Burgenland;1;299235;850;69994;6024;2013,134;1;543;853;61447
27.02.2022 00:00:00;Kärnten;2;566166;1095;166191;11047;1951,195;3;1494;1744;151391
27.02.2022 00:00:00;Niederösterreich;3;1708140;4582;453868;37827;2214,514;4;3380;5612;404209
27.02.2022 00:00:00;Oberösterreich;4;1512226;3941;495750;31693;2095,785;3;2966;4662;449524
27.02.2022 00:00:00;Salzburg;5;564293;1252;207063;11964;2120,175;4;1040;1773;190924
27.02.2022 00:00:00;Steiermark;6;1256890;2620;328873;24232;1927,933;4;3065;3099;295358
27.02.2022 00:00:00;Tirol;7;766492;1828;271992;18038;2353,319;1;1242;2743;249785
27.02.2022 00:00:00;Vorarlberg;8;403203;962;131317;9231;2289,417;3;587;1143;118562
27.02.2022 00:00:00;Wien;9;1951354;4057;558604;35245;1806,182;5;3533;6048;480442
27.02.2022 00:00:00;Österreich;10;9027999;21187;2683652;185301;2052,515;28;17850;27677;2401642
28.02.2022 00:00:00;Burgenland;1;299235;958;70952;6284;2100,022;0;543;871;62318
28.02.2022 00:00:00;Kärnten;2;566166;1306;167497;10909;1926,82;3;1497;1475;152866
28.02.2022 00:00:00;Niederösterreich;3;1708140;5354;459222;38680;2264,451;6;3386;5459;409668
28.02.2022 00:00:00;Oberösterreich;4;1512226;4471;500221;32765;2166,674;7;2973;3934;453458
28.02.2022 00:00:00;Salzburg;5;564293;1509;208572;12154;2153,846;1;1041;1909;192833
28.02.2022 00:00:00;Steiermark;6;1256890;3729;332602;24942;1984,422;9;3074;3578;298936
28.02.2022 00:00:00;Tirol;7;766492;3421;275413;17987;2346,665;1;1243;2671;252456
28.02.2022 00:00:00;Vorarlberg;8;403203;1211;132528;9066;2248,495;0;587;1337;119899
28.02.2022 00:00:00;Wien;9;1951354;5334;563938;36171;1853,636;4;3537;6076;486518
28.02.2022 00:00:00;Österreich;10;9027999;27293;2710945;188958;2093,022;31;17881;27310;2428952
01.03.2022 00:00:00;Burgenland;1;299235;1261;72213;6336;2117,399;0;543;644;62962
01.03.2022 00:00:00;Kärnten;2;566166;2110;169607;10748;1898,383;1;1498;1407;154273
01.03.2022 00:00:00;Niederösterreich;3;1708140;8104;467326;39251;2297,88;11;3397;5247;414915
01.03.2022 00:00:00;Oberösterreich;4;1512226;7470;507691;34650;2291,324;10;2983;4821;458279
01.03.2022 00:00:00;Salzburg;5;564293;2984;211556;12502;2215,516;3;1044;1722;194555
01.03.2022 00:00:00;Steiermark;6;1256890;5980;338582;26669;2121,824;4;3078;3570;302506
01.03.2022 00:00:00;Tirol;7;766492;3211;278624;18385;2398,59;2;1245;2625;255081
01.03.2022 00:00:00;Vorarlberg;8;403203;1858;134386;9410;2333,812;0;587;1284;121183
01.03.2022 00:00:00;Wien;9;1951354;7852;571790;36638;1877,568;10;3547;7748;494266
01.03.2022 00:00:00;Österreich;10;9027999;40830;2751775;194589;2155,395;41;17922;29068;2458020
02.03.2022 00:00:00;Burgenland;1;299235;1101;73314;6428;2148,145;0;543;1020;63982
02.03.2022 00:00:00;Kärnten;2;566166;2047;171654;10949;1933,885;3;1501;1285;155558
02.03.2022 00:00:00;Niederösterreich;3;1708140;5630;472956;39281;2299,636;3;3400;4618;419533
02.03.2022 00:00:00;Oberösterreich;4;1512226;5490;513181;35297;2334,109;3;2986;4641;462920
02.03.2022 00:00:00;Salzburg;5;564293;2059;213615;12505;2216,047;1;1045;1449;196004
02.03.2022 00:00:00;Steiermark;6;1256890;5201;343783;28131;2238,143;2;3080;4283;306789
02.03.2022 00:00:00;Tirol;7;766492;3387;282011;19029;2482,609;5;1250;2198;257279
02.03.2022 00:00:00;Vorarlberg;8;403203;1804;136190;9620;2385,895;1;588;1328;122511
02.03.2022 00:00:00;Wien;9;1951354;4899;576689;36482;1869,574;12;3559;5153;499419
02.03.2022 00:00:00;Österreich;10;9027999;31618;2783393;197722;2190,098;30;17952;25975;2483995
03.03.2022 00:00:00;Burgenland;1;299235;1101;74415;6554;2190,252;2;545;936;64918
03.03.2022 00:00:00;Kärnten;2;566166;1903;173557;11124;1964,795;2;1503;1909;157467
03.03.2022 00:00:00;Niederösterreich;3;1708140;6569;479525;39645;2320,946;4;3404;4978;424511
03.03.2022 00:00:00;Oberösterreich;4;1512226;5037;518218;35157;2324,851;6;2992;4133;467053
03.03.2022 00:00:00;Salzburg;5;564293;2646;216261;13284;2354,096;0;1045;1568;197572
03.03.2022 00:00:00;Steiermark;6;1256890;4247;348030;28434;2262,25;6;3086;4132;310921
03.03.2022 00:00:00;Tirol;7;766492;2937;284948;19491;2542,884;3;1253;2604;259883
03.03.2022 00:00:00;Vorarlberg;8;403203;1431;137621;9729;2412,928;1;589;1242;123753
03.03.2022 00:00:00;Wien;9;1951354;5950;582639;36395;1865,115;9;3568;6386;505805
03.03.2022 00:00:00;Österreich;10;9027999;31821;2815214;199813;2213,259;33;17985;27888;2511883
04.03.2022 00:00:00;Burgenland;1;299235;1334;75749;7187;2401,791;1;546;949;65867
04.03.2022 00:00:00;Kärnten;2;566166;2021;175578;11625;2053,285;4;1507;1657;159124
04.03.2022 00:00:00;Niederösterreich;3;1708140;6122;485647;41034;2402,262;6;3410;6190;430701
04.03.2022 00:00:00;Oberösterreich;4;1512226;5003;523221;35743;2363,602;6;2998;5453;472506
04.03.2022 00:00:00;Salzburg;5;564293;2137;218398;13583;2407,083;0;1045;1983;199555
04.03.2022 00:00:00;Steiermark;6;1256890;5070;353100;30022;2388,594;4;3090;4161;315082
04.03.2022 00:00:00;Tirol;7;766492;3185;288133;20047;2615,422;2;1255;2872;262755
04.03.2022 00:00:00;Vorarlberg;8;403203;1733;139354;10100;2504,942;1;590;1254;125007
04.03.2022 00:00:00;Wien;9;1951354;4845;587484;36907;1891,353;9;3577;5404;511209
04.03.2022 00:00:00;Österreich;10;9027999;31450;2846664;206248;2284,537;33;18018;29923;2541806
05.03.2022 00:00:00;Burgenland;1;299235;984;76733;7589;2536,134;1;547;770;66637
05.03.2022 00:00:00;Kärnten;2;566166;1547;177125;12029;2124,642;2;1509;1234;160358
05.03.2022 00:00:00;Niederösterreich;3;1708140;5833;491480;42194;2470,172;6;3416;5380;436081
05.03.2022 00:00:00;Oberösterreich;4;1512226;4506;527727;35918;2375,174;5;3003;4888;477394
05.03.2022 00:00:00;Salzburg;5;564293;1541;219939;14128;2503,664;2;1047;1771;201326
05.03.2022 00:00:00;Steiermark;6;1256890;4227;357327;31074;2472,293;3;3093;3703;318785
05.03.2022 00:00:00;Tirol;7;766492;2276;290409;20245;2641,254;2;1257;2493;265248
05.03.2022 00:00:00;Vorarlberg;8;403203;1275;140629;10274;2548,096;1;591;1352;126359
05.03.2022 00:00:00;Wien;9;1951354;5333;592817;38270;1961,202;7;3584;4520;515729
05.03.2022 00:00:00;Österreich;10;9027999;27522;2874186;211721;2345,16;29;18047;26111;2567917
06.03.2022 00:00:00;Burgenland;1;299235;1011;77744;7750;2589,938;1;548;817;67454
06.03.2022 00:00:00;Kärnten;2;566166;1390;178515;12324;2176,747;3;1512;1359;161717
06.03.2022 00:00:00;Niederösterreich;3;1708140;5776;497256;43388;2540,073;6;3422;6194;442275
06.03.2022 00:00:00;Oberösterreich;4;1512226;4601;532328;36578;2418,818;3;3006;4692;482086
06.03.2022 00:00:00;Salzburg;5;564293;1545;221484;14421;2555,587;1;1048;1581;202907
06.03.2022 00:00:00;Steiermark;6;1256890;3607;360934;32061;2550,82;2;3095;3674;322459
06.03.2022 00:00:00;Tirol;7;766492;2280;292689;20697;2700,224;1;1258;2644;267892
06.03.2022 00:00:00;Vorarlberg;8;403203;1357;141986;10669;2646,062;2;593;1206;127565
06.03.2022 00:00:00;Wien;9;1951354;4908;597725;39121;2004,813;5;3589;5203;520932
06.03.2022 00:00:00;Österreich;10;9027999;26475;2900661;217009;2403,733;24;18071;27370;2595287
07.03.2022 00:00:00;Burgenland;1;299235;1051;78795;7843;2621,017;0;548;777;68231
07.03.2022 00:00:00;Kärnten;2;566166;1651;180166;12669;2237,683;1;1513;1036;162753
07.03.2022 00:00:00;Niederösterreich;3;1708140;7132;504388;45166;2644,163;9;3431;5526;447801
07.03.2022 00:00:00;Oberösterreich;4;1512226;5823;538151;37930;2508,223;4;3010;4385;486471
07.03.2022 00:00:00;Salzburg;5;564293;2109;223593;15021;2661,915;1;1049;1942;204849
07.03.2022 00:00:00;Steiermark;6;1256890;4193;365127;32525;2587,736;6;3101;3626;326085
07.03.2022 00:00:00;Tirol;7;766492;3966;296655;21242;2771,327;2;1260;3009;270901
07.03.2022 00:00:00;Vorarlberg;8;403203;1996;143982;11454;2840,753;2;595;1347;128912
07.03.2022 00:00:00;Wien;9;1951354;6102;603827;39889;2044,17;8;3597;5192;526124
07.03.2022 00:00:00;Österreich;10;9027999;34023;2934684;223739;2478,279;33;18104;26840;2622127
08.03.2022 00:00:00;Burgenland;1;299235;1910;80705;8492;2837,903;1;549;942;69173
08.03.2022 00:00:00;Kärnten;2;566166;2927;183093;13486;2381,987;0;1513;1272;164025
08.03.2022 00:00:00;Niederösterreich;3;1708140;10673;515061;47735;2794,56;10;3441;5234;453035
08.03.2022 00:00:00;Oberösterreich;4;1512226;8185;546336;38645;2555,504;4;3014;4724;491195
08.03.2022 00:00:00;Salzburg;5;564293;3680;227273;15717;2785,255;3;1052;1865;206714
08.03.2022 00:00:00;Steiermark;6;1256890;8519;373646;35064;2789,743;4;3105;3651;329736
08.03.2022 00:00:00;Tirol;7;766492;3650;300305;21681;2828,601;1;1261;2856;273757
08.03.2022 00:00:00;Vorarlberg;8;403203;2319;146301;11915;2955,087;0;595;1307;130219
08.03.2022 00:00:00;Wien;9;1951354;9097;612924;41134;2107,972;3;3600;9368;535492
08.03.2022 00:00:00;Österreich;10;9027999;50960;2985644;233869;2590,485;26;18130;31219;2653346
09.03.2022 00:00:00;Burgenland;1;299235;1629;82334;9020;3014,353;0;549;875;70048
09.03.2022 00:00:00;Kärnten;2;566166;2624;185717;14063;2483,9;3;1516;1375;165400
09.03.2022 00:00:00;Niederösterreich;3;1708140;9874;524935;51979;3043,018;6;3447;5246;458281
09.03.2022 00:00:00;Oberösterreich;4;1512226;9206;555542;42361;2801,235;3;3017;4928;496123
09.03.2022 00:00:00;Salzburg;5;564293;2903;230176;16561;2934,823;1;1053;1600;208314
09.03.2022 00:00:00;Steiermark;6;1256890;8412;382058;38275;3045,215;4;3109;4168;333904
09.03.2022 00:00:00;Tirol;7;766492;4116;304421;22410;2923,709;3;1264;2909;276666
09.03.2022 00:00:00;Vorarlberg;8;403203;2552;148853;12663;3140,602;0;595;1284;131503
09.03.2022 00:00:00;Wien;9;1951354;8587;621511;44822;2296,969;4;3604;7837;543329
09.03.2022 00:00:00;Österreich;10;9027999;49903;3035547;252154;2793,022;24;18154;30222;2683568
10.03.2022 00:00:00;Burgenland;1;299235;1804;84138;9723;3249,286;3;552;1054;71102
10.03.2022 00:00:00;Kärnten;2;566166;2511;188228;14671;2591,29;4;1520;1978;167378
10.03.2022 00:00:00;Niederösterreich;3;1708140;11211;536146;56621;3314,775;4;3451;4797;463078
10.03.2022 00:00:00;Oberösterreich;4;1512226;8065;563607;45389;3001,469;3;3020;4617;500740
10.03.2022 00:00:00;Salzburg;5;564293;3274;233450;17189;3046,113;0;1053;1975;210289
10.03.2022 00:00:00;Steiermark;6;1256890;7623;389681;41651;3313,814;6;3115;4124;338028
10.03.2022 00:00:00;Tirol;7;766492;3569;307990;23042;3006,163;1;1265;2711;279377
10.03.2022 00:00:00;Vorarlberg;8;403203;2389;151242;13621;3378,199;2;597;1502;133005
10.03.2022 00:00:00;Wien;9;1951354;8844;630355;47716;2445,276;4;3608;9465;552794
10.03.2022 00:00:00;Österreich;10;9027999;49290;3084837;269623;2986,52;27;18181;32223;2715791
11.03.2022 00:00:00;Burgenland;1;299235;1692;85830;10081;3368,924;1;553;1062;72164
11.03.2022 00:00:00;Kärnten;2;566166;2377;190605;15027;2654,168;3;1523;2213;169591
11.03.2022 00:00:00;Niederösterreich;3;1708140;8665;544811;59164;3463,651;10;3461;7209;470287
11.03.2022 00:00:00;Oberösterreich;4;1512226;8170;571777;48556;3210,896;6;3026;5981;506721
11.03.2022 00:00:00;Salzburg;5;564293;2601;236051;17653;3128,339;1;1054;2370;212659
11.03.2022 00:00:00;Steiermark;6;1256890;7331;397012;43912;3493,703;4;3119;4974;343002
11.03.2022 00:00:00;Tirol;7;766492;3590;311580;23447;3059,001;1;1266;2727;282104
11.03.2022 00:00:00;Vorarlberg;8;403203;2418;153660;14306;3548,089;0;597;1485;134490
11.03.2022 00:00:00;Wien;9;1951354;6580;636935;49451;2534,189;3;3611;10075;562869
11.03.2022 00:00:00;Österreich;10;9027999;43424;3128261;281597;3119,152;29;18210;38096;2753887
12.03.2022 00:00:00;Burgenland;1;299235;1255;87085;10352;3459,488;0;553;970;73134
12.03.2022 00:00:00;Kärnten;2;566166;1849;192454;15329;2707,51;2;1525;1809;171400
12.03.2022 00:00:00;Niederösterreich;3;1708140;7648;552459;60979;3569,906;7;3468;6208;476495
12.03.2022 00:00:00;Oberösterreich;4;1512226;6600;578377;50650;3349,367;7;3033;5858;512579
12.03.2022 00:00:00;Salzburg;5;564293;2495;238546;18607;3297,4;2;1056;2054;214713
12.03.2022 00:00:00;Steiermark;6;1256890;6075;403087;45760;3640,732;4;3123;4685;347687
12.03.2022 00:00:00;Tirol;7;766492;2777;314357;23948;3124,364;0;1266;2893;284997
12.03.2022 00:00:00;Vorarlberg;8;403203;1625;155285;14656;3634,894;1;598;1613;136103
12.03.2022 00:00:00;Wien;9;1951354;7051;643986;51169;2622,23;6;3617;5304;568173
12.03.2022 00:00:00;Österreich;10;9027999;37375;3165636;291450;3228,29;29;18239;31394;2785281
13.03.2022 00:00:00;Burgenland;1;299235;1772;88857;11113;3713,803;0;553;1032;74166
13.03.2022 00:00:00;Kärnten;2;566166;1525;193979;15464;2731,354;1;1526;1833;173233
13.03.2022 00:00:00;Niederösterreich;3;1708140;7325;559784;62528;3660,59;11;3479;7233;483728
13.03.2022 00:00:00;Oberösterreich;4;1512226;6260;584637;52309;3459,073;4;3037;5225;517804
13.03.2022 00:00:00;Salzburg;5;564293;1766;240312;18828;3336,564;1;1057;2069;216782
13.03.2022 00:00:00;Steiermark;6;1256890;5340;408427;47493;3778,612;3;3126;4052;351739
13.03.2022 00:00:00;Tirol;7;766492;2379;316736;24047;3137,28;4;1270;3254;288251
13.03.2022 00:00:00;Vorarlberg;8;403203;1692;156977;14991;3717,978;0;598;1565;137668
13.03.2022 00:00:00;Wien;9;1951354;6170;650156;52431;2686,904;3;3620;5840;574013
13.03.2022 00:00:00;Österreich;10;9027999;34229;3199865;299204;3314,178;27;18266;32103;2817384
14.03.2022 00:00:00;Burgenland;1;299235;1088;89945;11150;3726,168;2;555;1097;75263
14.03.2022 00:00:00;Kärnten;2;566166;1723;195702;15536;2744,072;0;1526;1688;174921
14.03.2022 00:00:00;Niederösterreich;3;1708140;8521;568305;63917;3741,906;9;3488;6480;490208
14.03.2022 00:00:00;Oberösterreich;4;1512226;7535;592172;54021;3572,283;3;3040;4932;522736
14.03.2022 00:00:00;Salzburg;5;564293;2025;242337;18744;3321,679;3;1060;2301;219083
14.03.2022 00:00:00;Steiermark;6;1256890;5352;413779;48652;3870,824;2;3128;5223;356962
14.03.2022 00:00:00;Tirol;7;766492;4021;320757;24102;3144,456;2;1272;2842;291093
14.03.2022 00:00:00;Vorarlberg;8;403203;2392;159369;15387;3816,192;2;600;1759;139427
14.03.2022 00:00:00;Wien;9;1951354;7346;657502;53675;2750,654;4;3624;4941;578954
14.03.2022 00:00:00;Österreich;10;9027999;40003;3239868;305184;3380,417;27;18293;31263;2848647
15.03.2022 00:00:00;Burgenland;1;299235;1833;91778;11073;3700,436;0;555;1166;76429
15.03.2022 00:00:00;Kärnten;2;566166;3451;199153;16060;2836,624;0;1526;1689;176610
15.03.2022 00:00:00;Niederösterreich;3;1708140;13917;582222;67161;3931,821;13;3501;7561;497769
15.03.2022 00:00:00;Oberösterreich;4;1512226;10344;602516;56180;3715,053;8;3048;6253;528989
15.03.2022 00:00:00;Salzburg;5;564293;4133;246470;19197;3401,956;4;1064;2532;221615
15.03.2022 00:00:00;Steiermark;6;1256890;9894;423673;50027;3980,221;3;3131;5933;362895
15.03.2022 00:00:00;Tirol;7;766492;3885;324642;24337;3175,115;2;1274;3546;294639
15.03.2022 00:00:00;Vorarlberg;8;403203;2757;162126;15825;3924,822;0;600;1867;141294
15.03.2022 00:00:00;Wien;9;1951354;13293;670795;57871;2965,684;6;3630;5638;584592
15.03.2022 00:00:00;Österreich;10;9027999;63507;3303375;317731;3519,396;36;18329;36185;2884832
16.03.2022 00:00:00;Burgenland;1;299235;1715;93493;11159;3729,176;1;556;1231;77660
16.03.2022 00:00:00;Kärnten;2;566166;2952;202105;16388;2894,557;2;1528;1997;178607
16.03.2022 00:00:00;Niederösterreich;3;1708140;9319;591541;66606;3899,329;7;3508;7268;505037
16.03.2022 00:00:00;Oberösterreich;4;1512226;9579;612095;56553;3739,719;4;3052;6186;535175
16.03.2022 00:00:00;Salzburg;5;564293;3478;249948;19772;3503,854;0;1064;2432;224047
16.03.2022 00:00:00;Steiermark;6;1256890;9056;432729;50671;4031,458;3;3134;5813;368708
16.03.2022 00:00:00;Tirol;7;766492;3427;328069;23648;3085,225;2;1276;3214;297853
